Customer_ID_Numeric,Category,Revenue_In_Category,Profit_In_Category,Quantity_In_Category,R_Score,Segment,M_Score_Category,Segment_Category
1908,Clothing & Apparel,771.78,312.57,2,1,High_Value,5.0,High_Value
1909,Electronics,513.38,63.62,1,2,At_Risk,2.0,Lost
1910,Clothing & Apparel,282.99,108.27,1,1,Lost,3.0,At_Risk
1911,Home & Furniture,603.75,74.05,1,1,At_Risk,3.0,At_Risk
1912,Clothing & Apparel,242.55,74.05,1,3,At_Risk,2.0,At_Risk
1913,Electronics,339.55,59.96,1,2,Lost,1.0,Lost
1914,Clothing & Apparel,927.69,226.89,3,4,Champions,5.0,Champions
1915,Accessories,70.29,27.66,1,5,At_Risk,1.0,At_Risk
1916,Accessories,223.0,73.47,2,3,At_Risk,3.0,Loyal
1917,Electronics,412.83,77.91,3,4,Potential,1.0,At_Risk
1918,Clothing & Apparel,833.04,213.03,3,5,Champions,5.0,Champions
1919,Home & Furniture,190.34,64.61,1,3,At_Risk,1.0,At_Risk
1920,Electronics,803.99,114.08,1,1,High_Value,3.0,At_Risk
1921,Accessories,158.37,64.3,1,4,At_Risk,2.0,Potential
1922,Home & Furniture,424.47,63.2,1,5,Potential,2.0,Potential
1923,Accessories,83.71,30.7,1,2,Lost,1.0,Lost
1924,Electronics,344.34,64.21,2,2,Lost,1.0,Lost
1925,Electronics,175.68,26.04,1,2,Lost,1.0,Lost
1926,Accessories,318.66,92.32,3,5,Potential,4.0,Champions
1927,Accessories,119.98,22.24,2,4,At_Risk,1.0,At_Risk
1928,Clothing & Apparel,317.26,92.01,2,1,Lost,3.0,At_Risk
1929,Home & Furniture,640.96,219.84,1,2,High_Value,3.0,At_Risk
1930,Electronics,180.37,33.33,1,4,At_Risk,1.0,At_Risk
1931,Accessories,202.92,80.93,1,2,Lost,3.0,At_Risk
1932,Electronics,1044.85,109.35,1,1,High_Value,4.0,High_Value
1933,Electronics,2055.12,297.82,2,2,High_Value,5.0,High_Value
1934,Home & Furniture,772.87,193.14,1,2,High_Value,3.0,At_Risk
1935,Clothing & Apparel,144.26,58.89,1,5,At_Risk,1.0,At_Risk
1936,Accessories,240.72,99.01,1,5,Potential,3.0,Potential
1937,Home & Furniture,743.45,124.58,1,1,High_Value,3.0,At_Risk
1938,Accessories,104.18,45.6,2,1,Lost,1.0,Lost
1939,Clothing & Apparel,344.72,100.18,1,2,Lost,3.0,At_Risk
1940,Accessories,231.88,114.65,1,4,Potential,3.0,Potential
1940,Clothing & Apparel,238.17,98.55,3,4,Potential,2.0,Potential
1941,Electronics,1634.3,323.03,2,2,High_Value,4.0,High_Value
1942,Home & Furniture,365.32,63.97,1,2,Lost,2.0,Lost
1943,Accessories,126.01,39.73,1,3,At_Risk,2.0,At_Risk
1944,Clothing & Apparel,262.51,106.09,1,2,Lost,2.0,Lost
1945,Electronics,1537.52,130.56,2,3,Loyal,4.0,Loyal
1946,Clothing & Apparel,75.79,32.34,1,2,Lost,1.0,Lost
1947,Clothing & Apparel,309.28,62.57,1,3,At_Risk,3.0,Loyal
1948,Accessories,105.6,19.59,1,5,At_Risk,1.0,At_Risk
